number of features per object,number of novel features for novel object,power,   forgetting,novelty,lambda,novel word,familiar object,scene,overlapping features, ratio-SUM,ratio-PROD
5,0,1,False,0.03,-1,juice:N,highchair:N,"set(['food#1', 'artifact#1', 'matter#3', 'substance#7', 'whole#2', 'physical entity#1', 'object#1', 'instrumentality#3', 'foodstuff#2'])",['physical entity#1'],4.2786976224230759,605.71641845642648
5,0,1,False,0.03,-1,jupiter:N,daddy:N,"set(['organism#1', 'causal agent#1', 'natural object#1', 'novelft#1', 'person#1', 'whole#2', 'living thing#1', 'celestial body#1', 'object#1'])",['whole#2'],3.7281517459342211,60.83987206290567
5,0,1,False,0.03,-1,knobble:N,coloring:N,"set(['food#1', 'artifact#1', 'matter#3', 'substance#7', 'whole#2', 'physical entity#1', 'object#1', 'novelft#1', 'foodstuff#2'])",['physical entity#1'],1.0436876494010137,0.026914697054617812
5,0,1,False,0.03,-1,knobble:N,coloring:N,"set(['food#1', 'artifact#1', 'matter#3', 'substance#7', 'whole#2', 'physical entity#1', 'structure#1', 'object#1', 'foodstuff#2'])",['physical entity#1'],0.44977943996691644,0.008388216510945028
5,0,1,False,0.03,-1,lambchop:N,wool:N,"set(['fabric#1', 'artifact#1', 'novelft#1', 'meat#1', 'whole#2', 'physical entity#1', 'object#1', 'matter#3', 'solid#1'])",['physical entity#1'],2.1974341252711049,571.20210874293809
5,0,1,False,0.03,-1,lie:N,might:N,"set(['statement#1', 'communication#2', 'measure#2', 'fundamental quantity#1', 'message#2', 'abstraction#6', 'attribute#2', 'property#2', 'falsehood#1'])",['abstraction#6'],2.3661280311935906,84.826647058457766
5,0,1,False,0.03,-1,lie:N,might:N,"set(['statement#1', 'communication#2', 'measure#2', 'fundamental quantity#1', 'message#2', 'novelft#1', 'abstraction#6', 'attribute#2', 'property#2'])",['abstraction#6'],2.3661280311935902,84.826647058457795
5,0,1,False,0.03,-1,link:N,color:N,"set(['linkage#1', 'visual property#1', 'color', 'novelft#1', 'abstraction#6', 'attribute#2', 'link', 'property#2', 'connection#1'])",['abstraction#6'],2.7761772794805406,277.44857545421502
5,0,1,False,0.03,-1,lollipop:N,shop:N,"set(['physical entity#1', 'artifact#1', 'novelft#1', 'substance#7', 'whole#2', 'structure#1', 'object#1', 'matter#3', 'nutriment#1'])",['physical entity#1'],4.4906995498038951,974.51102150242264
5,0,1,False,0.03,-1,luck:N,table:N,"set(['state#2', 'novelft#1', 'abstraction#6', 'array#1', 'arrangement#2', 'group#1', 'table', 'condition#3', 'luck'])",['abstraction#6'],0.97264120355857231,0.77100130592244276
5,0,1,False,0.03,-1,marshmallow:N,window:N,"set(['food#1', 'physical entity#1', 'artifact#1', 'matter#3', 'substance#7', 'whole#2', 'structure#1', 'object#1', 'nutriment#1'])",['physical entity#1'],3.0311492977197161,233.04798185801155
5,0,1,False,0.03,-1,marshmallow:N,window:N,"set(['food#1', 'physical entity#1', 'artifact#1', 'novelft#1', 'substance#7', 'whole#2', 'structure#1', 'object#1', 'nutriment#1'])",['physical entity#1'],4.7121089378829772,1883.613875655529
5,0,1,False,0.03,-1,mat:N,pie:N,"set(['food#2', 'artifact#1', 'matter#3', 'whole#2', 'baked goods#1', 'physical entity#1', 'covering#2', 'novelft#1', 'solid#1'])",['physical entity#1'],1.0040829363950312,0.073108273849171485
5,0,1,False,0.03,-1,mixture:N,hand:N,"set(['external body part#1', 'part#3', 'matter#3', 'body part#1', 'substance#1', 'physical entity#1', 'relation#1', 'novelft#1', 'thing#12'])",['physical entity#1'],1.2863240596875263,1.3277825374968864
5,0,1,False,0.03,-1,moon:N,percy:N,"set(['organism#1', 'causal agent#1', 'natural object#1', 'novelft#1', 'person#1', 'whole#2', 'physical entity#1', 'living thing#1', 'object#1'])",['whole#2'],3.157116004664088,12.282545593418298
5,0,1,False,0.03,-1,mound:N,person:N,"set(['organism#1', 'causal agent#1', 'artifact#1', 'novelft#1', 'whole#2', 'person', 'living thing#1', 'instrumentality#3', 'object#1'])",['whole#2'],1.065945355396984,0.16535694678769874
5,0,1,False,0.03,-1,mouth:N,juice:N,"set(['food#1', 'part#3', 'matter#3', 'substance#7', 'body part#1', 'structure#4', 'physical entity#1', 'thing#12', 'foodstuff#2'])",['physical entity#1'],1.4719085055778409,2.566172919312117
5,0,1,False,0.03,-1,mouth:N,juice:N,"set(['food#1', 'part#3', 'novelft#1', 'substance#7', 'structure#4', 'physical entity#1', 'thing#12', 'matter#3', 'foodstuff#2'])",['physical entity#1'],2.1605869436097755,12.733873037269216
5,0,1,False,0.03,-1,muscle:N,juice:N,"set(['food#1', 'part#3', 'matter#3', 'substance#7', 'body part#1', 'physical entity#1', 'thing#12', 'novelft#1', 'foodstuff#2'])",['physical entity#1'],1.4584456992014798,2.3795678062303369
5,0,1,False,0.03,-1,nap:N,help:N,"set(['activity#1', 'measure#2', 'fundamental quantity#1', 'act#2', 'nap', 'event#1', 'psychological feature#1', 'abstraction#6', 'time period#1'])",['abstraction#6'],1.5768153615758134,11.959381744264705
5,0,1,False,0.03,-1,nap:N,help:N,"set(['activity#1', 'measure#2', 'novelft#1', 'act#2', 'nap', 'event#1', 'psychological feature#1', 'abstraction#6', 'time period#1'])",['abstraction#6'],1.86539330795055,23.55134671243156
5,0,1,False,0.03,-1,net:N,breakfast:N,"set(['food#1', 'artifact#1', 'matter#3', 'substance#7', 'whole#2', 'physical entity#1', 'nutriment#1', 'novelft#1', 'instrumentality#3'])",['physical entity#1'],0.77192148167185626,0.016484120243744411
5,0,1,False,0.03,-1,nightclub:N,face:N,"set(['external body part#1', 'part#3', 'artifact#1', 'novelft#1', 'body part#1', 'whole#2', 'physical entity#1', 'object#1', 'thing#12'])",['physical entity#1'],0.92424951060982363,0.01828930745231221
5,0,1,False,0.03,-1,open:N,head:N,"set(['external body part#1', 'part#3', 'location#1', 'body part#1', 'region#3', 'physical entity#1', 'object#1', 'thing#12'])",['physical entity#1'],1.9977134651082769,5.647548144495385
5,0,1,False,0.03,-1,open:N,head:N,"set(['external body part#1', 'part#3', 'novelft#1', 'location#1', 'body part#1', 'physical entity#1', 'object#1', 'area#1', 'thing#12'])",['physical entity#1'],2.2473344336917389,8.0713118151558856
5,0,1,False,0.03,-1,pal:N,star:N,"set(['causal agent#1', 'natural object#1', 'novelft#1', 'person#1', 'whole#2', 'physical entity#1', 'object#1', 'celestial body#1', 'living thing#1'])",['whole#2'],1.7710417786797317,3.6231391363642054
5,0,1,False,0.03,-1,palace:N,face:N,"set(['external body part#1', 'part#3', 'artifact#1', 'novelft#1', 'body part#1', 'whole#2', 'physical entity#1', 'object#1', 'thing#12'])",['physical entity#1'],0.92424951060982363,0.01828930745231221
5,0,1,False,0.03,-1,pedestrian:N,sun:N,"set(['causal agent#1', 'organism#1', 'natural object#1', 'novelft#1', 'whole#2', 'physical entity#1', 'object#1', 'celestial body#1', 'living thing#1'])",['whole#2'],1.7439192818424623,2.7584904289232925
5,0,1,False,0.03,-1,peel:N,sun:N,"set(['organism#1', 'natural object#1', 'novelft#1', 'person#1', 'whole#2', 'physical entity#1', 'object#1', 'celestial body#1', 'living thing#1'])",['whole#2'],1.643167231449784,1.4622263028464191
5,0,1,False,0.03,-1,peeling:N,photo:N,"set(['creation#2', 'artifact#1', 'whole#2', 'physical entity#1', 'process#6', 'phenomenon#1', 'natural phenomenon#1', 'object#1'])",['physical entity#1'],3.9359581452885979,3605.4382090430045
5,0,1,False,0.03,-1,peeling:N,photo:N,"set(['peeling', 'creation#2', 'artifact#1', 'novelft#1', 'whole#2', 'physical entity#1', 'object#1', 'phenomenon#1', 'process#6'])",['physical entity#1'],5.0317836753023615,9111.7202353484699
5,0,1,False,0.03,-1,plural:N,time:N,"set(['part#1', 'novelft#1', 'abstraction#6', 'time', 'happening#1', 'event#1', 'psychological feature#1', 'word#1', 'language unit#1'])",['abstraction#6'],1.4697304396494602,7.6577606341080831
5,0,1,False,0.03,-1,problem:N,morning:N,"set(['measure#2', 'fundamental quantity#1', 'condition#1', 'novelft#1', 'abstraction#6', 'morning', 'attribute#2', 'difficulty#3', 'time period#1'])",['abstraction#6'],1.4291969262640287,2.927616477915115
5,0,1,False,0.03,-1,problem:N,morning:N,"set(['measure#2', 'fundamental quantity#1', 'state#2', 'condition#1', 'abstraction#6', 'morning', 'attribute#2', 'time period#1'])",['abstraction#6'],0.88324971382050266,0.37823932549275319
5,0,1,False,0.03,-1,produce:N,ladder:N,"set(['way#6', 'artifact#1', 'novelft#1', 'whole#2', 'physical entity#1', 'produce', 'object#1', 'matter#3', 'solid#1'])",['physical entity#1'],2.1974341252711049,571.20210874293798
5,0,1,False,0.03,-1,raja:N,sun:N,"set(['organism#1', 'natural object#1', 'novelft#1', 'person#1', 'whole#2', 'physical entity#1', 'object#1', 'celestial body#1', 'living thing#1'])",['whole#2'],1.643167231449784,1.4622263028464191
5,0,1,False,0.03,-1,runway:N,foot:N,"set(['external body part#1', 'part#3', 'artifact#1', 'body part#1', 'whole#2', 'physical entity#1', 'object#1', 'instrumentality#3', 'thing#12'])",['physical entity#1'],0.20788553411461799,0.0011419810613648572
5,0,1,False,0.03,-1,runway:N,foot:N,"set(['external body part#1', 'part#3', 'novelft#1', 'body part#1', 'whole#2', 'physical entity#1', 'object#1', 'instrumentality#3', 'thing#12'])",['physical entity#1'],0.94574708233440574,0.033289727538590677
5,0,1,False,0.03,-1,scream:N,party:N,"set(['social group#1', 'auditory communication#1', 'novelft#1', 'abstraction#6', 'organization#1', 'utterance#1', 'communication#2', 'group#1', 'party'])",['abstraction#6'],1.3484683475489947,2.4461160248101801
5,0,1,False,0.03,-1,screwdriver:N,foot:N,"set(['external body part#1', 'part#3', 'artifact#1', 'body part#1', 'whole#2', 'physical entity#1', 'object#1', 'instrumentality#3', 'thing#12'])",['physical entity#1'],0.20788553411461799,0.0011419810613648575
5,0,1,False,0.03,-1,screwdriver:N,foot:N,"set(['external body part#1', 'part#3', 'artifact#1', 'novelft#1', 'body part#1', 'physical entity#1', 'object#1', 'instrumentality#3', 'thing#12'])",['physical entity#1'],0.93056717288086199,0.021080879980388816
5,0,1,False,0.03,-1,shame:N,time:N,"set(['novelft#1', 'abstraction#6', 'time', 'happening#1', 'attribute#2', 'shame', 'event#1', 'psychological feature#1', 'feeling#1'])",['abstraction#6'],1.3507974414187418,4.4103630807754515
5,0,1,False,0.03,-1,situation:N,yellow:N,"set(['visual property#1', 'novelft#1', 'abstraction#6', 'attribute#2', 'entity#1', 'property#2', 'situation', 'color#1', 'chromatic color#1'])",['attribute#2'],1.8374300049262868,23.377001948094289
5,0,1,False,0.03,-1,slipper:N,hand:N,"set(['external body part#1', 'part#3', 'artifact#1', 'body part#1', 'whole#2', 'physical entity#1', 'covering#2', 'object#1', 'thing#12'])",['physical entity#1'],0.71023476145140307,0.013166519488782159
5,0,1,False,0.03,-1,slipper:N,hand:N,"set(['external body part#1', 'part#3', 'artifact#1', 'novelft#1', 'body part#1', 'whole#2', 'physical entity#1', 'covering#2', 'thing#12'])",['physical entity#1'],1.4326516586270082,0.24150818907375632
5,0,1,False,0.03,-1,smoke:N,brick:N,"set(['artifact#1', 'novelft#1', 'whole#2', 'physical entity#1', 'object#1', 'phenomenon#1', 'instrumentality#3', 'natural phenomenon#1', 'process#6'])",['physical entity#1'],11.287334690383997,46382.170431837883
5,0,1,False,0.03,-1,smoke:N,brick:N,"set(['artifact#1', 'whole#2', 'physical entity#1', 'physical phenomenon#1', 'object#1', 'phenomenon#1', 'instrumentality#3', 'natural phenomenon#1', 'process#6'])",['physical entity#1'],9.7947877411417021,27547.034734340137
5,0,1,False,0.03,-1,snack:N,shop:N,"set(['food#1', 'physical entity#1', 'artifact#1', 'novelft#1', 'substance#7', 'whole#2', 'structure#1', 'object#1', 'nutriment#1'])",['physical entity#1'],4.7121089378829781,1883.6138756555297
5,0,1,False,0.03,-1,speed:N,last:N,"set(['measure#2', 'last', 'abstraction#6', 'magnitude relation#1', 'rate#1', 'point#6', 'speed', 'relation#1', 'end#2'])",['abstraction#6'],1.2061539793208353,2.3971662924871686
5,0,1,False,0.03,-1,speed:N,last:N,"set(['measure#2', 'last', 'novelft#1', 'abstraction#6', 'magnitude relation#1', 'rate#1', 'end#2', 'relation#1', 'point#6'])",['abstraction#6'],1.2061539793208353,2.3971662924871686
5,0,1,False,0.03,-1,stall:N,stuff:N,"set(['part#1', 'artifact#1', 'matter#3', 'substance#1', 'whole#2', 'physical entity#1', 'object#1', 'novelft#1', 'relation#1'])",['physical entity#1'],1.3850812938925579,0.072564580023845179
5,0,1,False,0.03,-1,standing:N,green:N,"set(['standing', 'visual property#1', 'novelft#1', 'status#1', 'attribute#2', 'property#2', 'color#1', 'abstraction#6', 'chromatic color#1'])",['attribute#2'],1.8374300049262868,23.377001948094289
5,0,1,False,0.03,-1,state:N,easel:N,"set(['district#1', 'location#1', 'artifact#1', 'whole#2', 'region#3', 'administrative district#1', 'device#1', 'object#1', 'instrumentality#3'])",['object#1'],6.7847429752575099,17530.639028542497
5,0,1,False,0.03,-1,state:N,easel:N,"set(['location#1', 'artifact#1', 'novelft#1', 'whole#2', 'region#3', 'administrative district#1', 'device#1', 'object#1', 'instrumentality#3'])",['object#1'],6.7847429752575099,17530.639028542497
5,0,1,False,0.03,-1,stuff:N,pen:N,"set(['part#1', 'artifact#1', 'novelft#1', 'whole#2', 'physical entity#1', 'object#1', 'matter#3', 'instrumentality#3', 'relation#1'])",['physical entity#1'],6.1096683779224774,1074.1823180116521
5,0,1,False,0.03,-1,sucker:N,ladder:N,"set(['food#2', 'way#6', 'artifact#1', 'matter#3', 'whole#2', 'physical entity#1', 'object#1', 'novelft#1', 'solid#1'])",['physical entity#1'],1.6944403941832007,223.66033038164369
5,0,1,False,0.03,-1,tap:N,type:N,"set(['tap', 'novelft#1', 'content#5', 'happening#1', 'cognition#1', 'concept#1', 'sound#4', 'psychological feature#1', 'idea#1'])",['psychological feature#1'],0.84709754157150019,0.28881557355778981
5,0,1,False,0.03,-1,thickness:N,night:N,"set(['measure#2', 'fundamental quantity#1', 'dimension#1', 'novelft#1', 'abstraction#6', 'property#2', 'night', 'magnitude#1', 'time period#1'])",['abstraction#6'],1.3227228614956337,1.979447450403365
5,0,1,False,0.03,-1,timing:N,look:N,"set(['countenance#1', 'look', 'novelft#1', 'abstraction#6', 'appearance#1', 'attribute#2', 'quality#1', 'timing', 'temporal property#1'])",['attribute#2'],1.240127849366683,3.5343139006580953
5,0,1,False,0.03,-1,toenail:N,room:N,"set(['physical entity#1', 'artifact#1', 'novelft#1', 'part#3', 'body part#1', 'whole#2', 'structure#4', 'structure#1', 'object#1'])",['physical entity#1'],4.7384106339203278,1288.1036969905304
5,0,1,False,0.03,-1,toffee:N,crayon:N,"set(['food#1', 'artifact#1', 'novelft#1', 'whole#2', 'physical entity#1', 'object#1', 'matter#3', 'instrumentality#3', 'nutriment#1'])",['physical entity#1'],8.422886999074505,4032.5222233371719
5,0,1,False,0.03,-1,tortilla:N,foot:N,"set(['external body part#1', 'part#3', 'novelft#1', 'body part#1', 'baked goods#1', 'physical entity#1', 'matter#3', 'solid#1', 'thing#12'])",['physical entity#1'],1.8925487470429438,8.5542052114677389
5,0,1,False,0.03,-1,tug:N,page:N,"set(['propulsion#2', 'part#1', 'matter#3', 'abstraction#6', 'substance#1', 'novelft#1', 'event#1', 'act#2', 'relation#1'])",['abstraction#6'],2.2407111239310007,21.281562838330391
5,0,1,False,0.03,-1,tumble:N,type:N,"set(['accomplishment#1', 'novelft#1', 'content#5', 'action#1', 'cognition#1', 'concept#1', 'event#1', 'psychological feature#1', 'idea#1'])",['psychological feature#1'],0.87655170714753017,0.24932286463272271
5,0,1,False,0.03,-1,twinkle:N,u:N,"set(['part#1', 'twinkle', 'novelft#1', 'abstraction#6', 'event#1', 'substance#1', 'matter#3', 'psychological feature#1', 'relation#1'])",['abstraction#6'],2.6108618956063863,70.346575428288546
5,0,1,False,0.03,-1,valve:N,mat:N,"set(['part#3', 'artifact#1', 'body part#1', 'whole#2', 'structure#4', 'physical entity#1', 'covering#2', 'object#1', 'thing#12'])",['physical entity#1'],1.8184737016143155,122.8103200390769
5,0,1,False,0.03,-1,valve:N,mat:N,"set(['part#3', 'artifact#1', 'novelft#1', 'body part#1', 'whole#2', 'physical entity#1', 'covering#2', 'object#1', 'thing#12'])",['physical entity#1'],1.8184737016143158,122.81032003907687
5,0,1,False,0.03,-1,veg:N,brick:N,"set(['food#2', 'produce#1', 'artifact#1', 'novelft#1', 'whole#2', 'physical entity#1', 'object#1', 'solid#1', 'instrumentality#3'])",['physical entity#1'],10.296502534387791,25347.07692462215
5,0,1,False,0.03,-1,window:N,mouth:N,"set(['part#3', 'artifact#1', 'novelft#1', 'body part#1', 'structure#4', 'whole#2', 'physical entity#1', 'structure#1', 'thing#12'])",['physical entity#1'],0.87138979061362853,0.065786107512288319
5,0,1,False,0.03,-1,yoga:N,stay:N,"set(['belief#1', 'novelft#1', 'act#2', 'content#5', 'stay', 'cognition#1', 'event#1', 'psychological feature#1', 'abstraction#6'])",['psychological feature#1'],1.6194848310684555,31.024126335709262
5,0,1,False,0.03,0.0001,abuse:N,night:N,"set(['activity#1', 'measure#2', 'fundamental quantity#1', 'abstraction#6', 'event#1', 'night', 'psychological feature#1', 'act#2', 'time period#1'])",['abstraction#6'],0.36721022197070763,0.036395134292077282
5,0,1,False,0.03,0.0001,army:N,need:N,"set(['group#1', 'state#2', 'condition#1', 'abstraction#6', 'organization#1', 'attribute#2', 'force#4', 'social group#1', 'need'])",['abstraction#6'],1.8525582031044303,21.089556177579237
5,0,1,False,0.03,0.0001,banister:N,mouth:N,"set(['part#3', 'artifact#1', 'body part#1', 'structure#4', 'whole#2', 'physical entity#1', 'structure#1', 'object#1', 'thing#12'])",['physical entity#1'],0.086195880864443478,0.00080772165902354305
5,0,1,False,0.03,0.0001,barrier:N,mouth:N,"set(['part#3', 'artifact#1', 'body part#1', 'structure#4', 'whole#2', 'physical entity#1', 'structure#1', 'object#1', 'thing#12'])",['physical entity#1'],0.086195880864443478,0.00080772165902354295
5,0,1,False,0.03,0.0001,bauble:N,table:N,"set(['symbol#1', 'signal#1', 'abstraction#6', 'array#1', 'communication#2', 'arrangement#2', 'staff#5', 'group#1', 'table'])",['abstraction#6'],0.96892818027349903,0.35718465684602918
5,0,1,False,0.03,0.0001,behavior:N,bit:N,"set(['activity#1', 'measure#2', 'abstraction#6', 'event#1', 'indefinite quantity#1', 'bit', 'psychological feature#1', 'act#2', 'small indefinite quantity#1'])",['abstraction#6'],0.40422095811245612,0.14584973710636551
5,0,1,False,0.03,0.0001,biro:N,breakfast:N,"set(['food#1', 'artifact#1', 'matter#3', 'substance#7', 'whole#2', 'physical entity#1', 'nutriment#1', 'instrumentality#3', 'object#1'])",['physical entity#1'],0.069860426059913397,0.00015191478439954454
5,0,1,False,0.03,0.0001,bit:N,page:N,"set(['measure#2', 'part#1', 'matter#3', 'abstraction#6', 'substance#1', 'small indefinite quantity#1', 'indefinite quantity#1', 'relation#1'])",['abstraction#6'],3.3862362202240228,714.67094316183022
